"","clust","nh","land_in_acre","agri1c","profit_per_acre"
"545",4445,7,0.23875124,546605.654761905,2289435.87795357
"546",4445,8,0.03673096,2313972.61904762,62997880.2363897
"547",4445,9,0.918274,360953.571428571,393078.287557495
"548",4455,10,15,1413415,94227.6666666667
"549",4455,11,20,1059145.71428571,52957.2857142857
"550",4455,12,6,601724.166666667,100287.361111111
"551",4455,13,38,693616.904761905,18253.0764411028
"552",4455,14,5,1130634.76190476,226126.952380952
"553",4455,15,4,75306.6666666667,18826.6666666667
"554",4455,16,16,1581202.26190476,98825.1413690476
"555",4455,17,7,1919923.33333333,274274.761904762
"556",4455,18,6,1571348.80952381,261891.468253968
"557",4455,19,14,1647320.71428571,117665.765306122
"558",4455,2,4,459484.285714286,114871.071428571
"559",4455,20,4,1879837.14285714,469959.285714286
"560",4455,4,7,929778.333333333,132825.476190476
"561",4455,5,34,4322528.33333333,127133.18627451
"562",4455,6,6,640271.547619048,106711.924603175
"563",4455,7,3,599073.214285714,199691.071428571
"564",4455,8,27,2466272.38095238,91343.4215167549
"565",4455,9,6,882735.952380952,147122.658730159
"566",4459,1,3,1655440,551813.333333333
"567",4459,11,4,1883188.45238095,470797.113095238
"568",4459,13,750,3586920.47619048,4782.56063492063
"569",4459,4,35,5262649.52380952,150361.414965986
"570",4462,1,0.0625,3063730,49019680
"571",4462,10,0.0375,603130.736555682,16083486.3081515
"572",4462,11,0.0375,3369353.57142857,89849428.5714286
"573",4462,12,16,3579940.5952381,223746.287202381
"574",4462,14,5,3338176.30952381,667635.261904762
"575",4462,15,4,4514485.71428571,1128621.42857143
"576",4462,16,0.0625,3399347.38095238,54389558.0952381
"577",4462,17,0.2125,2961313.14285714,13935591.2605042
"578",4462,18,0.0125,668098.095238095,53447847.6190476
"579",4462,19,8,770754.166666667,96344.2708333333
"580",4462,2,0.03125,462123.095238095,14787939.047619
"581",4462,20,0.0375,5410709.52380952,144285587.301587
"582",4462,3,0.04375,843351.130952381,19276597.2789116
"583",4462,4,12,5805366.66666667,483780.555555556
"584",4462,5,0.025,1925237.79761905,77009511.9047619
"585",4462,6,0.025,2273493.33333333,90939733.3333333
"586",4462,7,7,7395881.19047619,1056554.45578231
"587",4462,8,4,4671084.76190476,1167771.19047619
"588",4462,9,0.075,8281802.38095238,110424031.746032
"589",4465,1,15,7062805.71428571,470853.714285714
"590",4465,14,25,6333258.92857143,253330.357142857
"591",4465,16,15,397399,26493.2666666667
"592",4465,17,19,2411750.95238095,126934.260651629
"593",4465,19,23,11162517.7380952,485326.858178054
"594",4465,5,14,2103986.42857143,150284.744897959
"595",4465,6,13,1097536.66666667,84425.8974358974
"596",4465,8,9,897515,99723.8888888889
"597",4472,14,3,7238680.79227952,2412893.59742651
"598",4472,21,20,70500,3525
"599",4479,10,1750,1699884.28571429,971.362448979592
"600",4479,12,15,6683470.47619048,445564.698412698
"601",4479,14,4,-47738.5357142857,-11934.6339285714
"602",4479,16,15,4926767.5,328451.166666667
"603",4479,19,625,1238417.79428571,1981.46847085714
"604",4479,3,4,525355.476190476,131338.869047619
"605",4479,4,3,909271.547619048,303090.515873016
"606",4479,5,8,224288.369192205,28036.0461490256
"607",4479,7,20,943178.333333333,47158.9166666667
"608",4479,8,34,904933.80952381,26615.700280112
"609",4479,9,450,1582925.95238095,3517.61322751323
"610",4482,10,5,5972917.74090107,1194583.54818021
"611",4482,12,40,1364876.13095238,34121.9032738095
"612",4482,17,200,3569714.76190476,17848.5738095238
"613",4482,19,16,2214453.33333333,138403.333333333
"614",4482,2,3,1640.47619047623,546.825396825409
"615",4482,3,20,521248.571428571,26062.4285714286
"616",4485,1,10,2704056.19047619,270405.619047619
"617",4485,10,5,1250917.61904762,250183.523809524
"618",4485,11,8,473812.619047619,59226.5773809524
"619",4485,12,2,128422.857142857,64211.4285714286
"620",4485,13,1350,3034556.68,2247.81976296296
"621",4485,14,30,2087613.80952381,69587.126984127
"622",4485,15,10,1000067.61904762,100006.761904762
"623",4485,16,8,259446.833333333,32430.8541666667
"624",4485,17,7,732887.857142857,104698.265306122
"625",4485,18,7,-12739.9047619048,-1819.98639455783
"626",4485,19,25,914128.69047619,36565.1476190476
"627",4485,2,1250,3142668.19047619,2514.13455238095
"628",4485,3,150,488251.785714286,3255.01190476191
"629",4485,4,13,159998.095238095,12307.5457875458
"630",4485,5,6,1499410.73809524,249901.78968254
"631",4485,6,1,2359467.05654762,2359467.05654762
"632",4485,8,10,1579683.14285714,157968.314285714
"633",4485,9,10,437935.714285714,43793.5714285714
"634",4489,15,11,785237.142857143,71385.1948051948
"635",4489,17,750,1058775.47619048,1411.70063492063
"636",4489,2,25,530259.523809524,21210.380952381
"637",4489,21,0.0125,316151.904761905,25292152.3809524
"638",4489,7,3,-41002.1428571429,-13667.380952381
"639",4489,9,20,14399.5238095238,719.976190476188
"640",4492,1,10,2555735,255573.5
"641",4492,10,30,3424301.30952381,114143.376984127
"642",4492,11,2,228517.023809524,114258.511904762
"643",4492,12,17,3625250.95238095,213250.056022409
"644",4492,19,1,1957360.47619048,1957360.47619048
"645",4492,20,20,2068591.9047619,103429.595238095
"646",4492,3,9,348207.452380952,38689.7169312169
"647",4492,4,650,6994773.99243281,10761.1907575889
"648",4492,5,1,-169527.380952381,-169527.380952381
"649",4492,7,50,-253111.666666667,-5062.23333333333
"650",4492,9,35,1147683.53233083,32790.9580665951
"651",4495,1,0.1,2118664.33333333,21186643.3333333
"652",4495,10,63,10983869,174347.126984127
"653",4495,11,21,3998261.36904762,190393.398526077
"654",4495,13,0.075,4108300.73809524,54777343.1746032
"655",4495,15,0.10625,4518766.78571429,42529569.7478992
"656",4495,16,6,3306570.95238095,551095.158730159
"657",4495,17,0.09375,4332985.16666667,46218508.4444444
"658",4495,2,1.377411,901248.714285714,654306.314009191
"659",4495,20,8,2087877.67857143,260984.709821429
"660",4495,3,4.4077152,4279567.17857143,970926.428860791
"661",4495,4,2,867282.380952381,433641.190476191
"662",4495,5,19,6300927.85714286,331627.781954887
"663",4495,6,3,2432931.9047619,810977.301587302
"664",4499,1,8,850817.380952381,106352.172619048
"665",4499,16,0.02754822,1273693.33333333,46235050.1532706
"666",4499,17,10,2033334.52380952,203333.452380952
"667",4499,20,0.02754822,803891.190476191,29181238.9503275
"668",4499,4,0.06427918,429723.333333333,6685264.70520211
"669",4499,7,0.11019288,11400219.7619048,103456954.404901
"670",4502,13,75,-67178.0952380952,-895.707936507936
"671",4502,15,2,2852285.71428571,1426142.85714286
"672",4502,16,2,-5000,-2500
"673",4505,10,2,-153401.078095238,-76700.5390476191
"674",4505,12,10,2176901.9047619,217690.19047619
"675",4505,13,2,536958.64547619,268479.322738095
"676",4505,14,5,282815,56563
"677",4505,15,20,1705913.72380952,85295.6861904762
"678",4505,16,14,482660.714285714,34475.7653061224
"679",4505,17,1,991621.142857143,991621.142857143
"680",4505,18,3,6486095.71428571,2162031.9047619
"681",4505,19,10,1079334.12380952,107933.412380952
"682",4505,2,3,957989.86,319329.953333333
"683",4505,20,10,372076.666666667,37207.6666666667
"684",4505,23,20,1146245.94666667,57312.2973333333
"685",4505,24,10,-1420.56,-142.056
"686",4505,25,3,101231.904761905,33743.9682539683
"687",4505,4,5,1410827.52756892,282165.505513784
"688",4505,5,15,-1289269.15476717,-85951.2769844779
"689",4505,6,6,383459.581478127,63909.9302463545
"690",4505,8,4,1067488.85714286,266872.214285714
"691",4505,9,2,28553.3333333333,14276.6666666667
"692",4509,1,3,262781.333333333,87593.7777777778
"693",4509,11,45,166380.628964793,3697.34731032873
"694",4509,12,5,187802.468304257,37560.4936608513
"695",4509,14,4,705432.619047619,176358.154761905
"696",4509,15,3,299502.5,99834.1666666667
"697",4509,16,3,451819.166666667,150606.388888889
"698",4509,18,30,562183.095238095,18739.4365079365
"699",4509,19,100,1727729.52380952,17277.2952380952
"700",4509,2,50,103232.833333333,2064.65666666667
"701",4509,20,3,885320,295106.666666667
"702",4509,3,6,297626.857142857,49604.4761904762
"703",4509,4,7,550407.666666667,78629.6666666666
"704",4509,5,2,174177.5,87088.75
"705",4509,6,23,1143239.5,49706.0652173913
"706",4509,7,30,1109903.33333333,36996.7777777778
"707",4509,8,8,1257678.21428571,157209.776785714
"708",4512,1,30,667400,22246.6666666667
"709",4512,19,9,322057.066985342,35784.1185539268
"710",4512,21,9,-45500,-5055.55555555556
"711",4512,22,4,971.322598695065,242.830649673766
"712",4512,8,10,1158656.66666667,115865.666666667
"713",4512,9,16,854283.928571429,53392.7455357143
"714",4515,1,13,534965,41151.1538461538
"715",4515,10,4,60851.6666666667,15212.9166666667
"716",4515,11,13,15241411.547619,1172416.27289377
"717",4515,12,32,4372907.85714286,136653.370535714
"718",4515,13,5,2240419.04761905,448083.80952381
"719",4515,14,1,182290,182290
"720",4515,15,1,438100,438100
"721",4515,16,2,764028.5,382014.25
"722",4515,17,8,1007866.66666667,125983.333333333
"723",4515,18,1,24820,24820
"724",4515,19,15,3192410,212827.333333333
"725",4515,2,3,2247814.52380952,749271.507936508
"726",4515,20,30,1086755.83333333,36225.1944444444
"727",4515,3,9,7883705.43233083,875967.270258981
"728",4515,4,10,1004124.46428571,100412.446428571
"729",4515,5,4,556545,139136.25
"730",4515,6,1,1509985,1509985
"731",4515,7,1,64750,64750
"732",4515,8,1,2289231.9047619,2289231.9047619
"733",4515,9,4,2440533.57142857,610133.392857143
"734",4519,1,20,914889.910714286,45744.4955357143
"735",4519,12,20,739525.238095238,36976.2619047619
"736",4519,13,10,614186.82319224,61418.682319224
"737",4519,14,4,670158.095238095,167539.523809524
"738",4519,16,2,378550.880952381,189275.44047619
"739",4519,17,100,198505.740968801,1985.05740968801
"740",4519,18,6,911423.373162845,151903.895527141
"741",4519,2,6,155336.666666667,25889.4444444444
"742",4519,20,2,196086.547619048,98043.2738095238
"743",4519,4,6,216646.428571429,36107.7380952381
"744",4519,5,19,2965252.38095238,156065.914786967
"745",4519,6,40,888084.761904762,22202.119047619
"746",4522,13,13,4108032.85714286,316002.527472527
"747",4522,14,14,49041.4285714286,3502.95918367347
"748",4522,15,1,38400,38400
"749",4522,19,21,560333.095238095,26682.5283446712
"750",4522,2,7,1119776.5,159968.071428571
"751",4522,20,9,386185.460855849,42909.4956506499
"752",4522,4,29,1038763.18558502,35819.4201925869
"753",4525,14,6,5271566.66666667,878594.444444444
"754",4525,15,9,3569259.04761905,396584.338624339
"755",4529,1,2,235660.095238095,117830.047619048
"756",4529,17,20,1103600,55180
"757",4529,21,25,2235415.02857143,89416.6011428572
"758",4529,22,12,1761204.50001271,146767.041667726
"759",4529,4,1,659099.047619048,659099.047619048
"760",4529,6,7,1030529.38095238,147218.482993197
"761",4529,7,15,3252682.29396196,216845.48626413
"762",4529,8,21,1680767.85714286,80036.5646258503
"763",4532,1,20,456386.428571429,22819.3214285714
"764",4532,10,100,10541505,105415.05
"765",4532,11,30,3020780,100692.666666667
"766",4535,1,15,8007561.66666667,533837.444444444
"767",4535,10,77,7656159.16666667,99430.6385281385
"768",4535,14,114,12510352.4549713,109739.933815538
"769",4535,15,5,3234180,646836
"770",4535,19,19,4514104.16666667,237584.429824561
"771",4535,2,18,5047808.0952381,280433.783068783
"772",4535,20,8,3429480.47619048,428685.05952381
"773",4535,4,6,17358291.4285714,2893048.57142857
"774",4535,5,3,1989958.80952381,663319.603174603
"775",4535,6,20,4894211.46990386,244710.573495193
"776",4535,9,6,1873295.70526948,312215.950878246
"777",4539,10,20,5686258.92857143,284312.946428571
"778",4539,11,15,7790637.73809524,519375.849206349
"779",4539,14,3,6754411.66666667,2251470.55555556
"780",4539,16,10,8307462.38095238,830746.238095238
"781",4539,19,8,8066892.5,1008361.5625
"782",4539,6,30,7570663.57142857,252355.452380952
"783",4539,7,15,6967225,464481.666666667
"784",4539,8,40,11729995.8333333,293249.895833333
"785",4539,9,26,4618244.88095238,177624.803113553
"786",4542,1,0.3673096,1001290,2726010.97275976
"787",4542,10,0.00918274,761595,82937663.4860619
"788",4542,17,4,484395.731962095,121098.932990524
"789",4542,2,4,35461.6904761905,8865.42261904762
"790",4542,20,0.00918274,937979.047619048,102145878.857405
"791",4542,3,6,1151226.42857143,191871.071428571
"792",4545,16,15,917877.142857143,61191.8095238095
"793",4545,19,2,104367.023809524,52183.5119047619
"794",4545,8,2,2385852.85714286,1192926.42857143
"795",4549,14,15,921323.904761905,61421.5936507936
"796",4549,15,6,974926.761904762,162487.793650794
"797",4549,18,6,499748.571428571,83291.4285714286
"798",4549,2,10,7814179.04761905,781417.904761905
"799",4549,6,6,259671,43278.5
"800",4549,9,10,782307.857142857,78230.7857142857
"801",4552,17,7,240711.959451505,34387.4227787864
"802",4552,19,8,1146768.57142857,143346.071428571
"803",4552,3,45,2478222.85714286,55071.6190476191
"804",4552,9,30,1037529.28571429,34584.3095238095
"805",4555,1,0.625,1979884.28571429,3167814.85714286
"806",4555,10,0.0125,676842.791252865,54147423.3002292
"807",4555,13,0.25,16829240.1607462,67316960.6429847
"808",4555,14,0.075,1166200,15549333.3333333
"809",4555,15,0.01875,327000,17440000
"810",4555,17,0.05,1598965.9085213,31979318.1704261
"811",4555,2,0.01836548,243180,13241145.8889177
"812",4555,20,50,2229436.28595083,44588.7257190165
"813",4555,3,0.01875,154950,8264000
"814",4555,8,6,384176.190476191,64029.3650793651
"815",4555,9,0.03125,4574149.04761905,146372769.52381
"816",4559,1,0.21875,676633.333333333,3093180.95238095
"817",4559,10,0.0375,3260532.14285714,86947523.8095238
"818",4559,13,0.00625,826547.5,132247600
"819",4559,14,0.00625,262776.19047619,42044190.4761905
"820",4559,17,0.0125,688890,55111200
"821",4559,18,0.075,409560,5460800
"822",4559,2,0.125,6326190.47619048,50609523.8095238
"823",4559,20,0.2125,12746785.4761905,59984872.8291316
"824",4559,7,1.875,1389514.4916814,741074.395563412
"825",4562,1,20,1335795.38095238,66789.769047619
"826",4562,10,8,420874.228011999,52609.2785014999
"827",4562,12,5,1643465.23809524,328693.047619048
"828",4562,13,0.00625,620391.619047619,99262659.047619
"829",4562,15,20,225177.32733084,11258.866366542
"830",4562,17,10,2132348.80952381,213234.880952381
"831",4562,19,30,2287710.95238095,76257.0317460317
"832",4562,2,30,10185385.0195049,339512.833983495
"833",4562,20,12,1609152.38095238,134096.031746032
"834",4562,3,10,477022.619047619,47702.2619047619
"835",4562,5,9,236741.666666667,26304.6296296296
"836",4562,7,10,1734156.42857143,173415.642857143
"837",4562,8,17,829262.857142857,48780.1680672269
"838",4562,9,5,591832.023809524,118366.404761905
"839",4565,14,6,-242466.666666667,-40411.1111111111
"840",4565,17,27,4107661.80952381,152135.622574956
"841",4565,20,1,21626.6666666667,21626.6666666667
"842",4569,1,0.1375,3861395,28082872.7272727
"843",4569,10,0.04375,1048268.33333333,23960419.047619
"844",4569,11,0.09375,1576300.29761905,16813869.8412698
"845",4569,13,0.00625,2605067.14285714,416810742.857143
"846",4569,18,0.025,6148737.97619048,245949519.047619
"847",4569,2,0.05,144221.25,2884425
"848",4569,20,0.0625,145890,2334240
"849",4569,3,0.2375,2582210.47619048,10872465.1629073
"850",4569,7,17,1384626.25,81448.6029411765
"851",4569,8,0.0875,272260,3111542.85714286
"852",4572,1,10,2276286.17284383,227628.617284383
"853",4572,11,4,359543.204761905,89885.8011904762
"854",4572,16,35,6437881.95238095,183939.484353741
"855",4572,18,4,931805,232951.25
"856",4572,19,4,1166123.89285714,291530.973214286
"857",4572,20,6,1944712.85714286,324118.80952381
"858",4572,3,15,598241.333333333,39882.7555555556
"859",4572,4,2,2760121.38471178,1380060.69235589
"860",4572,6,1,-10337.7380952381,-10337.7380952381
"861",4572,9,9,1388140,154237.777777778
"862",4575,10,8,631452.166666667,78931.5208333333
"863",4575,12,2,149169.333333333,74584.6666666667
"864",4575,13,5,93364.5,18672.9
"865",4575,14,10,6844185.03571429,684418.503571429
"866",4575,17,0.02754822,812347.321428571,29488196.3854133
"867",4575,2,9,2776371.48809524,308485.720899471
"868",4575,4,14,1742152.66666667,124439.476190476
"869",4579,10,0.02754822,0,0
"870",4579,11,5,1388711.36904762,277742.273809524
"871",4579,12,10,1074548.7668752,107454.87668752
"872",4579,17,12,4011205.71428571,334267.142857143
"873",4579,18,6,4190094.64285714,698349.107142857
"874",4579,19,30,902740,30091.3333333333
"875",4579,2,45,13229357.9837518,293985.732972262
"876",4579,20,0.1836548,2685515.80952381,14622627.9385228
"877",4579,22,40,1449626.78571429,36240.6696428571
"878",4579,3,0.39485782,1276913.42335443,3233856.23552912
"879",4579,6,0.05509644,258375.599161009,4689515.3146194
"880",4579,7,30,1165850,38861.6666666667
"881",4579,8,0.07346192,1214329.39380986,16530052.4926364
"882",4579,9,150,2525416.78571429,16836.1119047619
"883",4582,1,3,377182.142857143,125727.380952381
"884",4582,12,2,317856.666666667,158928.333333333
"885",4582,13,6,230156.666666667,38359.4444444444
"886",4582,14,6,624661.666666667,104110.277777778
"887",4582,17,20,4261732.38095238,213086.619047619
"888",4582,2,32,34568.3333333333,1080.26041666667
"889",4582,20,15,2009379.52380952,133958.634920635
"890",4582,3,5,785346.428571429,157069.285714286
"891",4582,4,6,1351582.61904762,225263.76984127
"892",4582,5,722,270566.666666667,374.746075715605
"893",4582,7,51,5393715.08947368,105759.119401445
"894",4582,9,57,146347.619047619,2567.50208855472
"895",4585,1,4,1282691.9047619,320672.976190476
"896",4585,10,6,1103607.14285714,183934.523809524
"897",4585,12,0.0125,-39107.1428571429,-3128571.42857143
"898",4585,13,0.08264466,478457.142857143,5789329.19389036
"899",4585,14,150,1816145.23809524,12107.6349206349
"900",4585,19,18,453454.761904762,25191.9312169312
"901",4585,20,6,416772.142857143,69462.0238095238
"902",4585,3,30,4634384.28571429,154479.476190476
"903",4585,9,0.00625,33900,5424000
"904",4589,1,7,614161.047619048,87737.2925170068
"905",4589,10,4,6395.4761904762,1598.86904761905
"906",4589,11,3,298046.666666667,99348.8888888889
"907",4589,12,10,106144.285714286,10614.4285714286
"908",4589,13,10,1022014.28571429,102201.428571429
"909",4589,14,5,828127.142857143,165625.428571429
"910",4589,16,10,189313.333333333,18931.3333333333
"911",4589,17,15,1964042.14285714,130936.142857143
"912",4589,2,1,-52142.8571428571,-52142.8571428571
"913",4589,21,20,7479995.14285714,373999.757142857
"914",4589,22,2,0,0
"915",4589,3,14,390893.809523809,27920.9863945578
"916",4589,8,6,0,0
"917",4592,15,13,1079437.85714286,83033.6813186813
"918",4592,16,0.01836548,926698.571428571,50458717.7372207
"919",4592,17,0.1836548,262256.666666667,1427986.99879702
"920",4592,18,60,5412700.73809524,90211.678968254
"921",4592,2,0.0459137,507620.069246629,11055960.8405907
"922",4592,20,0.0918274,-5000,-54449.9789823081
"923",4592,24,3,667646.428571429,222548.809523809
"924",4592,4,5,1699342.80952381,339868.561904762
"925",4592,5,0.03673096,1718355.61904762,46782213.670637
"926",4592,6,0.07346192,2834538.76190476,38585144.002563
"927",4592,7,0.11019288,190423.333333333,1728091.08295684
"928",4592,8,0.1836548,1501241.07142857,8174254.47866634
"929",4592,9,10,468456.666666667,46845.6666666667
"930",4595,1,18,-84085.7142857143,-4671.42857142857
"931",4595,11,10,1913415.42857143,191341.542857143
"932",4595,12,10,444456.428571429,44445.6428571429
"933",4595,14,3,41857.1428571429,13952.380952381
"934",4595,15,5,238724.071428571,47744.8142857143
"935",4595,17,15,-71.4285714285734,-4.76190476190489
"936",4595,18,1,-49451.9047619048,-49451.9047619048
"937",4595,19,12,510260.892857143,42521.7410714286
"938",4595,20,26,586806,22569.4615384615
"939",4595,5,2,1165445.71428571,582722.857142857
"940",4595,7,4,8338.09523809524,2084.52380952381
"941",4595,8,25,316500,12660
"942",4595,9,13,0,0
"943",4599,11,0.1836548,1617985.13075285,8809925.63631796
"944",4599,17,0.1836548,651074.285714286,3545098.11730641
"945",4599,20,0.2754822,1191782.14285714,4326167.50867077
"946",4599,21,0.03673096,75300,2050041.7086839
"947",4599,5,5,96042.8571428571,19208.5714285714
"948",4605,14,22,529562.142857143,24071.0064935065
"949",4605,15,0.0375,477507.380952381,12733530.1587302
"950",4605,16,20,1283281.66666667,64164.0833333333
"951",4605,17,0.0125,770158.185714286,61612654.8571429
"952",4605,18,0.01875,1380245.93571429,73613116.5714286
"953",4605,25,0.225,543207.334910302,2414254.82182356
"954",4605,4,0.075,1278153.71428571,17042049.5238095
"955",4605,7,0.16528932,374468.928571429,2265536.14336019
"956",4605,9,14,899995.238095238,64285.3741496599
"957",4609,1,0.0375,2419578.57142857,64522095.2380952
"958",4609,10,0.01875,399064.761904762,21283453.968254
"959",4609,11,3,2213701.42857143,737900.476190476
"960",4609,12,1,477263.214285714,477263.214285714
"961",4609,13,2,4088957.85714286,2044478.92857143
"962",4609,14,5,536350,107270
"963",4609,15,2,2109973.61904762,1054986.80952381
"964",4609,16,0.0125,829039.761904762,66323180.9523809
"965",4609,18,2,991982.857142857,495991.428571429
"966",4609,19,4,736925.714285714,184231.428571429
"967",4609,2,0.04375,1629604.76190476,37248108.8435374
"968",4609,20,3,376679.166666667,125559.722222222
"969",4609,3,5,280130,56026
"970",4609,4,4,1059633.933821,264908.483455251
"971",4609,5,2,270644.313450613,135322.156725306
"972",4609,6,1,2101578.28947368,2101578.28947368
"973",4609,7,2,449668.571428571,224834.285714286
"974",4609,8,2,1342015.47619048,671007.738095238
"975",4612,10,2,1242656.42857143,621328.214285714
"976",4612,14,4,929303.333333333,232325.833333333
"977",4612,15,10,3902642.38095238,390264.238095238
"978",4612,17,25,1190441.9047619,47617.6761904762
"979",4612,21,20,2132606.66666667,106630.333333333
"980",4612,22,40,12122024.1702727,303050.604256817
"981",4615,1,18,73410.7142857143,4078.37301587302
"982",4615,10,3,-91928.5714285714,-30642.8571428571
"983",4615,11,8,413355.714285714,51669.4642857143
"984",4615,14,100,1405917.73809524,14059.1773809524
"985",4615,17,6,561066.9722153,93511.1620358834
"986",4615,21,0.02754822,807169.87863514,29300255.284557
"987",4615,5,10,796062.142857143,79606.2142857143
"988",4619,1,6,678779.523809524,113129.920634921
"989",4619,10,5,859335.476190476,171867.095238095
"990",4619,11,15,3802470.14285714,253498.00952381
"991",4619,12,6,132150,22025
"992",4619,13,2,142950.476190476,71475.2380952381
"993",4619,14,13,757122.380952381,58240.1831501831
"994",4619,15,5,553552.142857143,110710.428571429
"995",4619,16,7,80295.7142857143,11470.8163265306
"996",4619,17,6,921318.095238095,153553.015873016
"997",4619,18,9,1158589.04761905,128732.116402116
"998",4619,19,4,992645,248161.25
"999",4619,2,2,696404.285714286,348202.142857143
"1000",4619,20,9,297059.761904762,33006.6402116402
"1001",4619,3,3,817463.214285714,272487.738095238
"1002",4619,4,2,218277.261904762,109138.630952381
"1003",4619,5,15,667341.904761905,44489.4603174603
"1004",4619,6,8,3902321.42857143,487790.178571429
"1005",4619,8,3,830918.095238095,276972.698412698
"1006",4622,1,8,1726861.96428571,215857.745535714
"1007",4622,14,17,4394899.64285714,258523.508403361
"1008",4622,15,8,1717006.54761905,214625.818452381
"1009",4622,17,27,6433476.19047619,238276.895943563
"1010",4622,18,11,6139981.19047619,558180.108225108
"1011",4622,2,140,41976794.8809524,299834.24914966
"1012",4622,3,28,4947061.9047619,176680.782312925
"1013",4622,4,7,367595.357142857,52513.6224489796
"1014",4622,5,15,4228101.25,281873.416666667
"1015",4622,6,3,237603.333333333,79201.1111111111
"1016",4622,7,8,2069825.07142857,258728.133928571
"1017",4622,8,0.02754822,10713.5119047619,388900.332027329
"1018",4625,13,3,1090967.38095238,363655.793650794
"1019",4625,14,20,1192361.19047619,59618.0595238095
"1020",4625,5,10,1110390.23809524,111039.023809524
"1021",4625,7,12,3951553.80952381,329296.150793651
"1022",4629,1,30,5258208.83333333,175273.627777778
"1023",4629,11,20,148234.523809524,7411.72619047619
"1024",4629,14,10,684486.666666667,68448.6666666667
"1025",4629,18,15,1210778.17857143,80718.5452380952
"1026",4629,19,20,122601.666666667,6130.08333333333
"1027",4629,20,10,551995,55199.5
"1028",4629,21,16,737389.880952381,46086.8675595238
"1029",4629,23,6,198351.666666667,33058.6111111111
"1030",4629,25,2,427377.869921175,213688.934960588
"1031",4629,4,7,492443.333333333,70349.0476190476
"1032",4629,7,15,1444276.66666667,96285.1111111111
"1033",4629,8,5,1391237.50548528,278247.501097055
"1034",4632,12,10,1006968.33333333,100696.833333333
"1035",4632,13,33,103480,3135.75757575758
"1036",4632,17,10,3952063.80952381,395206.380952381
"1037",4632,18,3,387393.333333333,129131.111111111
"1038",4632,19,36,835201.666666667,23200.0462962963
"1039",4632,21,12,961078.333333333,80089.8611111111
"1040",4632,24,3,132755,44251.6666666667
"1041",4632,4,5,680753.333333333,136150.666666667
"1042",4632,5,8,1174448.33333333,146806.041666667
"1043",4632,6,40,1060047.61904762,26501.1904761905
"1044",4632,7,3,736075.75,245358.583333333
"1045",4635,1,1,447534.761904762,447534.761904762
"1046",4635,10,9,627785,69753.8888888889
"1047",4635,11,5,1424775.04761905,284955.00952381
"1048",4635,12,1,294636.033333333,294636.033333333
"1049",4635,13,8,641137.533333333,80142.1916666667
"1050",4635,14,22,2839968.33333333,129089.46969697
"1051",4635,15,1,316349.166666667,316349.166666667
"1052",4635,18,10,588366.666666667,58836.6666666667
"1053",4635,19,1,937628.366073281,937628.366073281
"1054",4635,2,10,497305,49730.5
"1055",4635,20,1,688153.333333333,688153.333333333
"1056",4635,21,50,1167848.21428571,23356.9642857143
"1057",4635,3,8,2410076.00952381,301259.501190476
"1058",4635,4,25,3139415.65245547,125576.626098219
"1059",4635,5,24,2137958.71428571,89081.6130952381
"1060",4635,6,5,14690.8333333333,2938.16666666667
"1061",4635,7,2,1156406.92,578203.46
"1062",4635,8,1,130450,130450
"1063",4635,9,15,1357908.04,90527.2026666667
"1064",4639,1,10,310966.666666667,31096.6666666667
"1065",4639,10,1,509620.116087501,509620.116087501
"1066",4639,11,6,4870923.80952381,811820.634920635
"1067",4639,12,6,5563115.23809524,927185.873015873
"1068",4639,13,1,210638,210638
"1069",4639,14,3,169540,56513.3333333333
"1070",4639,15,10,1176086.66666667,117608.666666667
"1071",4639,16,6,1290103.33333333,215017.222222222
"1072",4639,17,14,2529628.57142857,180687.755102041
"1073",4639,18,2,497903.670734802,248951.835367401
"1074",4639,19,2,2361575,1180787.5
"1075",4639,2,3,246660,82220
"1076",4639,20,10,1711009.04761905,171100.904761905
"1077",4639,23,2,383710,191855
"1078",4639,3,4,411516.666666667,102879.166666667
"1079",4639,4,7,1366766.66666667,195252.380952381
"1080",4639,5,4,307416.666666667,76854.1666666667
"1081",4639,6,9,1373480,152608.888888889
"1082",4639,7,6,395510.142857143,65918.3571428571
"1083",4639,9,3,1915005.5952381,638335.198412698
"1084",4642,15,40,3817764.03826077,95444.1009565192
"1085",4642,18,7,688972.619047619,98424.6598639456
"1086",4642,2,40,1118538.80952381,27963.4702380952
"1087",4642,3,20,63025,3151.25
"1088",4642,4,20,154273.80952381,7713.69047619048
"1089",4645,13,40,193181.893640013,4829.54734100033
"1090",4645,15,0.09375,1447605.99206349,15441130.5820106
"1091",4645,16,0.03125,-78949.8335296285,-2526394.67294811
"1092",4645,18,0.25,2326856.84407045,9307427.37628181
"1093",4645,19,45,17794456.8095238,395432.373544974
"1094",4645,20,0.125,1271677.61904762,10173420.952381
"1095",4645,25,16,1073398.86360352,67087.42897522
"1096",4645,8,0.375,1122271.68559888,2992724.49493033
"1097",4649,1,6,555802.857142857,92633.8095238095
"1098",4649,10,50,14950110,299002.2
"1099",4649,13,20,761600,38080
"1100",4649,14,10,747665.714285714,74766.5714285714
"1101",4649,18,50,1694214.28571429,33884.2857142857
"1102",4649,2,5,1584103.57142857,316820.714285714
"1103",4649,3,50,4594507.85714286,91890.1571428571
