nh,clust,Source_of_item
4,4675,1.74980057982641e+100
4,4675,1.74980057982641e+100
5,4675,1
5,4675,1
5,4675,1.74980057982641e+100
5,4675,1.74980057982641e+100
6,4675,1
6,4675,1
6,4675,1
6,4675,1.74980057982641e+100
6,4675,1
6,4675,1
6,4675,1.74980057982641e+100
6,4675,1.74980057982641e+100
6,4675,1.74980057982641e+100
7,4675,1
7,4675,1.74980057982641e+100
7,4675,1.74980057982641e+100
8,4675,1.74980057982641e+100
8,4675,1.74980057982641e+100
9,4675,3
9,4675,1
9,4675,1.74980057982641e+100
9,4675,1.74980057982641e+100
10,4675,1
10,4675,1.74980057982641e+100
10,4675,1.74980057982641e+100
11,4675,1.74980057982641e+100
11,4675,1.74980057982641e+100
12,4675,1.74980057982641e+100
12,4675,1.74980057982641e+100
13,4675,5
13,4675,1
13,4675,1
13,4675,1.74980057982641e+100
13,4675,1.74980057982641e+100
13,4675,1.74980057982641e+100
13,4675,1.74980057982641e+100
14,4675,1
14,4675,1.74980057982641e+100
14,4675,1.74980057982641e+100
15,4675,3
15,4675,3
15,4675,1.74980057982641e+100
15,4675,1
15,4675,1
15,4675,1.74980057982641e+100
15,4675,1.74980057982641e+100
15,4675,1.74980057982641e+100
15,4675,1
15,4675,3
15,4675,1.74980057982641e+100
15,4675,1.74980057982641e+100
15,4675,1.74980057982641e+100
15,4675,1.74980057982641e+100
16,4675,3
16,4675,3
16,4675,1.74980057982641e+100
16,4675,1.74980057982641e+100
16,4675,1.74980057982641e+100
16,4675,1.74980057982641e+100
18,4675,3
18,4675,1
18,4675,1
18,4675,1.74980057982641e+100
18,4675,1.74980057982641e+100
18,4675,1.74980057982641e+100
19,4675,1
19,4675,1.74980057982641e+100
19,4675,1.74980057982641e+100
19,4675,1.74980057982641e+100
20,4675,3
20,4675,1
20,4675,1
20,4675,1.74980057982641e+100
20,4675,1.74980057982641e+100
20,4675,1.74980057982641e+100
21,4675,3
21,4675,1
21,4675,1.74980057982641e+100
21,4675,1.74980057982641e+100
21,4675,1.74980057982641e+100
21,4675,1.74980057982641e+100
4,4679,1
4,4679,3
4,4679,3
4,4679,1.74980057982641e+100
4,4679,1.74980057982641e+100
6,4679,3
6,4679,1.74980057982641e+100
9,4679,1.74980057982641e+100
9,4679,1.74980057982641e+100
10,4679,1
10,4679,3
10,4679,1.74980057982641e+100
10,4679,1.74980057982641e+100
13,4679,3
13,4679,1.74980057982641e+100
14,4679,1.74980057982641e+100
19,4679,3
19,4679,1.74980057982641e+100
22,4679,1.74980057982641e+100
22,4679,1.74980057982641e+100
22,4679,1.74980057982641e+100
24,4679,3
24,4679,3
24,4679,1.74980057982641e+100
9,4682,2
9,4682,1.74980057982641e+100
9,4682,1
9,4682,1.74980057982641e+100
9,4682,1.74980057982641e+100
9,4682,1.74980057982641e+100
9,4682,1.74980057982641e+100
15,4682,1.74980057982641e+100
1,4685,1.74980057982641e+100
3,4685,3
5,4685,1
5,4685,1
5,4685,1.74980057982641e+100
5,4685,1.74980057982641e+100
6,4685,1.74980057982641e+100
6,4685,1.74980057982641e+100
6,4685,3
7,4685,1
7,4685,1.74980057982641e+100
7,4685,1.74980057982641e+100
8,4685,1.74980057982641e+100
10,4685,1
10,4685,1.74980057982641e+100
10,4685,1.74980057982641e+100
10,4685,3
13,4685,3
13,4685,1.74980057982641e+100
13,4685,1.74980057982641e+100
13,4685,3
13,4685,1.74980057982641e+100
14,4685,1.74980057982641e+100
14,4685,1.74980057982641e+100
14,4685,1.74980057982641e+100
14,4685,3
15,4685,1
15,4685,1.74980057982641e+100
15,4685,1.74980057982641e+100
15,4685,1.74980057982641e+100
15,4685,1.74980057982641e+100
16,4685,1.74980057982641e+100
16,4685,1.74980057982641e+100
17,4685,1
17,4685,1.74980057982641e+100
17,4685,1.74980057982641e+100
19,4685,3
19,4685,3
19,4685,1
19,4685,1.74980057982641e+100
19,4685,1.74980057982641e+100
19,4685,1.74980057982641e+100
19,4685,3
24,4685,1
24,4685,1.74980057982641e+100
24,4685,1.74980057982641e+100
24,4685,3
24,4685,1.74980057982641e+100
25,4685,1.74980057982641e+100
25,4685,1.74980057982641e+100
1,4689,1
1,4689,1
1,4689,1.74980057982641e+100
3,4689,1
3,4689,1.74980057982641e+100
3,4689,1.74980057982641e+100
4,4689,3
4,4689,1.74980057982641e+100
4,4689,1.74980057982641e+100
5,4689,5
5,4689,1.74980057982641e+100
5,4689,1
5,4689,1
5,4689,1.74980057982641e+100
5,4689,1.74980057982641e+100
5,4689,1.74980057982641e+100
5,4689,1.74980057982641e+100
5,4689,1.74980057982641e+100
5,4689,3
5,4689,3
5,4689,1.74980057982641e+100
5,4689,1.74980057982641e+100
6,4689,1.74980057982641e+100
6,4689,1.74980057982641e+100
6,4689,3
8,4689,4
8,4689,4
8,4689,1.74980057982641e+100
8,4689,1.74980057982641e+100
8,4689,1.74980057982641e+100
8,4689,1.74980057982641e+100
8,4689,1.74980057982641e+100
8,4689,1
8,4689,3
8,4689,1.74980057982641e+100
8,4689,1.74980057982641e+100
15,4689,1
15,4689,1.74980057982641e+100
15,4689,1.74980057982641e+100
15,4689,1
16,4689,1.74980057982641e+100
16,4689,1.74980057982641e+100
21,4689,1
21,4689,1.74980057982641e+100
21,4689,1.74980057982641e+100
21,4689,1
21,4689,1.74980057982641e+100
1,4692,5
1,4692,1.74980057982641e+100
1,4692,1.74980057982641e+100
4,4692,1
5,4692,1.74980057982641e+100
5,4692,1.74980057982641e+100
6,4692,5
6,4692,1.74980057982641e+100
6,4692,1.74980057982641e+100
6,4692,3
8,4692,5
8,4692,1.74980057982641e+100
8,4692,1.74980057982641e+100
9,4692,5
9,4692,1.74980057982641e+100
9,4692,1.74980057982641e+100
9,4692,3
10,4692,5
10,4692,1.74980057982641e+100
10,4692,1.74980057982641e+100
12,4692,5
12,4692,1.74980057982641e+100
12,4692,1.74980057982641e+100
14,4692,1
14,4692,1.74980057982641e+100
15,4692,1.74980057982641e+100
15,4692,1.74980057982641e+100
16,4692,1
16,4692,1.74980057982641e+100
16,4692,1.74980057982641e+100
20,4692,1
20,4692,1.74980057982641e+100
21,4692,1.74980057982641e+100
21,4692,1.74980057982641e+100
1,4695,1
1,4695,1.74980057982641e+100
1,4695,1.74980057982641e+100
2,4695,1.74980057982641e+100
2,4695,1.74980057982641e+100
4,4695,1.74980057982641e+100
5,4695,1
5,4695,1
5,4695,1.74980057982641e+100
7,4695,1.74980057982641e+100
8,4695,3
8,4695,1.74980057982641e+100
9,4695,1
9,4695,1
9,4695,1.74980057982641e+100
9,4695,1.74980057982641e+100
10,4695,1
10,4695,1.74980057982641e+100
10,4695,1.74980057982641e+100
10,4695,3
11,4695,1
12,4695,1
12,4695,1.74980057982641e+100
13,4695,1
13,4695,1.74980057982641e+100
13,4695,1.74980057982641e+100
13,4695,3
13,4695,1.74980057982641e+100
14,4695,1
14,4695,1.74980057982641e+100
14,4695,1
14,4695,1.74980057982641e+100
18,4695,1
18,4695,1.74980057982641e+100
18,4695,1.74980057982641e+100
18,4695,3
20,4695,1
20,4695,1.74980057982641e+100
20,4695,1
20,4695,1
22,4695,1
22,4695,1
22,4695,1.74980057982641e+100
1,4699,1
1,4699,3
1,4699,1.74980057982641e+100
1,4699,1
1,4699,1
1,4699,1.74980057982641e+100
1,4699,1.74980057982641e+100
2,4699,1.74980057982641e+100
2,4699,1
2,4699,1.74980057982641e+100
2,4699,1.74980057982641e+100
3,4699,1
3,4699,1.74980057982641e+100
3,4699,1.74980057982641e+100
3,4699,1
3,4699,1
3,4699,1.74980057982641e+100
3,4699,1.74980057982641e+100
4,4699,1
4,4699,1.74980057982641e+100
4,4699,1.74980057982641e+100
5,4699,1
5,4699,1.74980057982641e+100
5,4699,3
6,4699,1
6,4699,1.74980057982641e+100
8,4699,1.74980057982641e+100
8,4699,1
8,4699,3
9,4699,1.74980057982641e+100
11,4699,1.74980057982641e+100
12,4699,1
12,4699,1.74980057982641e+100
12,4699,1.74980057982641e+100
12,4699,1.74980057982641e+100
13,4699,1.74980057982641e+100
13,4699,1
13,4699,1.74980057982641e+100
14,4699,1
14,4699,1.74980057982641e+100
14,4699,1.74980057982641e+100
14,4699,3
14,4699,1.74980057982641e+100
14,4699,1.74980057982641e+100
15,4699,1
15,4699,1
15,4699,1.74980057982641e+100
15,4699,3
17,4699,1
17,4699,1.74980057982641e+100
18,4699,1.74980057982641e+100
18,4699,1.74980057982641e+100
22,4699,1.74980057982641e+100
22,4699,3
13,4702,1.74980057982641e+100
13,4702,1.74980057982641e+100
20,4702,1
20,4702,1
20,4702,1.74980057982641e+100
20,4702,1.74980057982641e+100
20,4702,1.74980057982641e+100
17,4705,1.74980057982641e+100
17,4705,1.74980057982641e+100
17,4712,1.74980057982641e+100
17,4712,1.74980057982641e+100
17,4712,1.74980057982641e+100
3,4715,1
3,4715,1.74980057982641e+100
3,4715,1.74980057982641e+100
3,4715,1.74980057982641e+100
8,4715,1
8,4715,3
8,4715,1
8,4715,1.74980057982641e+100
8,4715,1.74980057982641e+100
8,4715,1.74980057982641e+100
8,4715,1.74980057982641e+100
13,4715,3
13,4715,1
13,4715,1.74980057982641e+100
13,4715,1.74980057982641e+100
13,4715,1.74980057982641e+100
17,4715,1
17,4715,1.74980057982641e+100
17,4715,1.74980057982641e+100
17,4715,1.74980057982641e+100
20,4722,5
20,4722,1.74980057982641e+100
20,4722,1.74980057982641e+100
20,4722,1.74980057982641e+100
12,4732,1.74980057982641e+100
12,4732,1.74980057982641e+100
12,4732,1.74980057982641e+100
12,4732,1.74980057982641e+100
20,4732,5
20,4732,1.74980057982641e+100
20,4732,1.74980057982641e+100
1,4735,5
1,4735,1
1,4735,1.74980057982641e+100
10,4735,1
10,4735,1.74980057982641e+100
10,4735,1.74980057982641e+100
10,4735,1.74980057982641e+100
10,4735,1.74980057982641e+100
11,4735,5
15,4735,5
15,4735,3
15,4735,1.74980057982641e+100
15,4735,1.74980057982641e+100
16,4735,5
16,4735,5
16,4735,1.74980057982641e+100
16,4735,1.74980057982641e+100
16,4735,1.74980057982641e+100
16,4735,1.74980057982641e+100
16,4735,1.74980057982641e+100
10,4739,1
10,4739,1.74980057982641e+100
10,4739,1.74980057982641e+100
10,4739,1.74980057982641e+100
13,4739,1
13,4739,1.74980057982641e+100
13,4739,1.74980057982641e+100
13,4739,1.74980057982641e+100
15,4739,1
15,4739,1.74980057982641e+100
15,4739,1.74980057982641e+100
19,4739,1.74980057982641e+100
19,4739,1.74980057982641e+100
19,4739,1.74980057982641e+100
20,4739,1
20,4739,1
20,4739,1
20,4739,1.74980057982641e+100
20,4739,1
20,4739,1.74980057982641e+100
20,4739,1.74980057982641e+100
20,4739,1.74980057982641e+100
20,4739,1.74980057982641e+100
1,4745,1
1,4745,1.74980057982641e+100
1,4745,1
5,4745,1
6,4745,1
6,4745,1.74980057982641e+100
6,4745,1.74980057982641e+100
8,4745,1
8,4745,1
8,4745,1.74980057982641e+100
10,4745,1
10,4745,1.74980057982641e+100
10,4745,1.74980057982641e+100
10,4745,1
10,4745,1
11,4745,1
11,4745,1.74980057982641e+100
11,4745,1.74980057982641e+100
11,4745,3
11,4745,1.74980057982641e+100
12,4745,1
12,4745,1.74980057982641e+100
13,4745,1
13,4745,1.74980057982641e+100
13,4745,1.74980057982641e+100
17,4745,1
19,4745,1
19,4745,1.74980057982641e+100
19,4745,1.74980057982641e+100
20,4745,1
20,4745,1
20,4745,1.74980057982641e+100
20,4745,3
5,4750,5
5,4750,1.74980057982641e+100
5,4750,1.74980057982641e+100
7,4750,5
7,4750,3
7,4750,1.74980057982641e+100
7,4750,1.74980057982641e+100
8,4750,1
8,4750,1.74980057982641e+100
9,4750,1.74980057982641e+100
10,4750,5
10,4750,1.74980057982641e+100
12,4750,1
12,4750,1.74980057982641e+100
12,4750,1.74980057982641e+100
15,4750,1
15,4750,1.74980057982641e+100
15,4750,1.74980057982641e+100
16,4750,1
16,4750,5
16,4750,1.74980057982641e+100
16,4750,1.74980057982641e+100
24,4750,3
1,4752,1
1,4752,1
1,4752,1
1,4752,1.74980057982641e+100
1,4752,1.74980057982641e+100
1,4752,3
1,4752,1.74980057982641e+100
1,4752,1.74980057982641e+100
2,4752,1.74980057982641e+100
2,4752,1.74980057982641e+100
2,4752,1.74980057982641e+100
3,4752,1
3,4752,1.74980057982641e+100
3,4752,1.74980057982641e+100
3,4752,1
3,4752,1.74980057982641e+100
4,4752,1
4,4752,1
4,4752,1.74980057982641e+100
4,4752,1.74980057982641e+100
4,4752,1.74980057982641e+100
4,4752,1.74980057982641e+100
4,4752,1.74980057982641e+100
5,4752,1.74980057982641e+100
5,4752,1.74980057982641e+100
5,4752,1.74980057982641e+100
6,4752,1
6,4752,1
6,4752,1.74980057982641e+100
6,4752,1.74980057982641e+100
6,4752,1.74980057982641e+100
8,4752,1
11,4752,3
11,4752,3
11,4752,1.74980057982641e+100
11,4752,1.74980057982641e+100
11,4752,1.74980057982641e+100
11,4752,3
11,4752,1.74980057982641e+100
12,4752,1
12,4752,1
12,4752,5
12,4752,1.74980057982641e+100
12,4752,1.74980057982641e+100
12,4752,1.74980057982641e+100
12,4752,1.74980057982641e+100
12,4752,3
12,4752,1.74980057982641e+100
12,4752,1.74980057982641e+100
13,4752,1
13,4752,1
13,4752,5
13,4752,1.74980057982641e+100
13,4752,1.74980057982641e+100
13,4752,1.74980057982641e+100
13,4752,1.74980057982641e+100
13,4752,3
13,4752,1.74980057982641e+100
13,4752,1.74980057982641e+100
13,4752,1.74980057982641e+100
14,4752,1
14,4752,1
14,4752,5
14,4752,1.74980057982641e+100
14,4752,1.74980057982641e+100
14,4752,1.74980057982641e+100
14,4752,1.74980057982641e+100
14,4752,3
15,4752,1
15,4752,1.74980057982641e+100
15,4752,1.74980057982641e+100
15,4752,1.74980057982641e+100
15,4752,1.74980057982641e+100
15,4752,1.74980057982641e+100
15,4752,3
16,4752,1
16,4752,1
16,4752,5
16,4752,1.74980057982641e+100
16,4752,1.74980057982641e+100
16,4752,1.74980057982641e+100
17,4752,1.74980057982641e+100
17,4752,1.74980057982641e+100
17,4752,1.74980057982641e+100
17,4752,1.74980057982641e+100
18,4752,1
18,4752,1
18,4752,1
18,4752,1
18,4752,1.74980057982641e+100
18,4752,1.74980057982641e+100
18,4752,1.74980057982641e+100
19,4752,5
19,4752,1.74980057982641e+100
19,4752,1.74980057982641e+100
20,4752,1
20,4752,1
20,4752,1.74980057982641e+100
20,4752,1.74980057982641e+100
22,4752,1
22,4752,1
22,4752,5
22,4752,1.74980057982641e+100
22,4752,1.74980057982641e+100
22,4752,1.74980057982641e+100
22,4752,1.74980057982641e+100
22,4752,3
22,4752,1.74980057982641e+100
1,4755,1
1,4755,1
1,4755,1.74980057982641e+100
1,4755,1.74980057982641e+100
1,4755,1.74980057982641e+100
2,4755,1
2,4755,1
2,4755,1
2,4755,1.74980057982641e+100
2,4755,1.74980057982641e+100
2,4755,1.74980057982641e+100
2,4755,1
5,4755,1
5,4755,1.74980057982641e+100
5,4755,1
5,4755,1.74980057982641e+100
5,4755,1.74980057982641e+100
5,4755,1.74980057982641e+100
5,4755,1.74980057982641e+100
7,4755,1
7,4755,1.74980057982641e+100
7,4755,1
7,4755,1.74980057982641e+100
8,4755,1.74980057982641e+100
8,4755,1.74980057982641e+100
9,4755,1
9,4755,1
9,4755,1
9,4755,1.74980057982641e+100
10,4755,1
10,4755,1
10,4755,1
10,4755,1.74980057982641e+100
10,4755,1.74980057982641e+100
10,4755,1.74980057982641e+100
11,4755,1
11,4755,1
11,4755,1
11,4755,1
11,4755,1.74980057982641e+100
11,4755,1.74980057982641e+100
11,4755,1.74980057982641e+100
12,4755,3
12,4755,3
13,4755,1
13,4755,1.74980057982641e+100
13,4755,1
13,4755,1.74980057982641e+100
13,4755,1
13,4755,1.74980057982641e+100
13,4755,1.74980057982641e+100
13,4755,1.74980057982641e+100
13,4755,1.74980057982641e+100
13,4755,1.74980057982641e+100
14,4755,1
14,4755,1
14,4755,1.74980057982641e+100
14,4755,1
14,4755,1
14,4755,2
14,4755,1.74980057982641e+100
14,4755,1.74980057982641e+100
14,4755,1.74980057982641e+100
14,4755,1.74980057982641e+100
15,4755,1
15,4755,1
15,4755,1.74980057982641e+100
15,4755,1.74980057982641e+100
15,4755,1.74980057982641e+100
15,4755,1
16,4755,1
16,4755,1.74980057982641e+100
16,4755,1
16,4755,1.74980057982641e+100
16,4755,1.74980057982641e+100
16,4755,1.74980057982641e+100
17,4755,1.74980057982641e+100
17,4755,1.74980057982641e+100
17,4755,1.74980057982641e+100
17,4755,1.74980057982641e+100
17,4755,1.74980057982641e+100
17,4755,1.74980057982641e+100
18,4755,5
18,4755,5
18,4755,1.74980057982641e+100
18,4755,1.74980057982641e+100
18,4755,1.74980057982641e+100
19,4755,1.74980057982641e+100
19,4755,1.74980057982641e+100
1,4759,2
1,4759,1.74980057982641e+100
1,4759,1.74980057982641e+100
1,4759,1.74980057982641e+100
4,4759,1.74980057982641e+100
5,4759,1
5,4759,1.74980057982641e+100
5,4759,1
5,4759,2
5,4759,1.74980057982641e+100
5,4759,1.74980057982641e+100
5,4759,1.74980057982641e+100
6,4759,1.74980057982641e+100
6,4759,1.74980057982641e+100
6,4759,1.74980057982641e+100
6,4759,1.74980057982641e+100
8,4759,5
8,4759,1.74980057982641e+100
8,4759,1.74980057982641e+100
8,4759,1.74980057982641e+100
12,4759,1
12,4759,1.74980057982641e+100
12,4759,1.74980057982641e+100
13,4759,1
13,4759,1.74980057982641e+100
13,4759,1.74980057982641e+100
14,4759,1.74980057982641e+100
14,4759,1.74980057982641e+100
15,4759,1.74980057982641e+100
16,4759,1.74980057982641e+100
16,4759,1.74980057982641e+100
17,4759,1
17,4759,1.74980057982641e+100
17,4759,1.74980057982641e+100
18,4759,1
18,4759,1
18,4759,1.74980057982641e+100
18,4759,1.74980057982641e+100
18,4759,1.74980057982641e+100
19,4759,1
19,4759,1.74980057982641e+100
19,4759,1.74980057982641e+100
20,4759,1.74980057982641e+100
20,4759,1.74980057982641e+100
20,4759,1.74980057982641e+100
20,4759,1.74980057982641e+100
6,4762,1.74980057982641e+100
6,4762,1.74980057982641e+100
11,4762,1.74980057982641e+100
11,4762,1.74980057982641e+100
11,4762,1.74980057982641e+100
11,4762,1.74980057982641e+100
15,4762,3
15,4762,3
15,4762,1
15,4762,1.74980057982641e+100
15,4762,1.74980057982641e+100
15,4762,1.74980057982641e+100
15,4762,1.74980057982641e+100
1,4765,1
1,4765,1
1,4765,1.74980057982641e+100
1,4765,1.74980057982641e+100
1,4765,1.74980057982641e+100
1,4765,1.74980057982641e+100
2,4765,1
2,4765,1
2,4765,1.74980057982641e+100
2,4765,1.74980057982641e+100
2,4765,1.74980057982641e+100
4,4765,1
4,4765,1.74980057982641e+100
4,4765,1.74980057982641e+100
5,4765,1
5,4765,1.74980057982641e+100
6,4765,1
6,4765,1
6,4765,1
6,4765,1
6,4765,1.74980057982641e+100
6,4765,1.74980057982641e+100
6,4765,1
6,4765,1.74980057982641e+100
6,4765,1.74980057982641e+100
6,4765,1.74980057982641e+100
12,4765,1.74980057982641e+100
12,4765,1.74980057982641e+100
14,4765,1
14,4765,1
14,4765,1
14,4765,1.74980057982641e+100
14,4765,1.74980057982641e+100
16,4765,1
16,4765,1
16,4765,1.74980057982641e+100
16,4765,1.74980057982641e+100
17,4765,1.74980057982641e+100
17,4765,1.74980057982641e+100
17,4765,1.74980057982641e+100
18,4769,1.74980057982641e+100
18,4769,1.74980057982641e+100
1,4772,1
1,4772,1
1,4772,1.74980057982641e+100
2,4772,1.74980057982641e+100
2,4772,1.74980057982641e+100
4,4772,1
4,4772,1.74980057982641e+100
4,4772,1.74980057982641e+100
5,4772,1
5,4772,1
5,4772,1.74980057982641e+100
6,4772,1
6,4772,1
6,4772,1
6,4772,1.74980057982641e+100
7,4772,1.74980057982641e+100
8,4772,1.74980057982641e+100
8,4772,1.74980057982641e+100
9,4772,1
9,4772,1
9,4772,1.74980057982641e+100
9,4772,1.74980057982641e+100
9,4772,1.74980057982641e+100
9,4772,1
9,4772,1.74980057982641e+100
9,4772,1.74980057982641e+100
12,4772,1
12,4772,1.74980057982641e+100
12,4772,1.74980057982641e+100
13,4772,1
13,4772,1.74980057982641e+100
13,4772,1.74980057982641e+100
14,4772,1
14,4772,1.74980057982641e+100
14,4772,1.74980057982641e+100
14,4772,1.74980057982641e+100
15,4772,1
15,4772,1
15,4772,1
15,4772,1.74980057982641e+100
16,4772,1
16,4772,1
16,4772,1.74980057982641e+100
18,4772,1
18,4772,1
18,4772,1.74980057982641e+100
20,4772,1
20,4772,1.74980057982641e+100
20,4772,1
20,4772,1
20,4772,1.74980057982641e+100
20,4772,1.74980057982641e+100
1,4775,1.74980057982641e+100
3,4775,1.74980057982641e+100
4,4775,1.74980057982641e+100
4,4775,1.74980057982641e+100
5,4775,1.74980057982641e+100
6,4775,1
6,4775,1.74980057982641e+100
6,4775,1.74980057982641e+100
9,4775,1.74980057982641e+100
9,4775,1.74980057982641e+100
10,4775,1
12,4775,1.74980057982641e+100
12,4775,1.74980057982641e+100
13,4775,1.74980057982641e+100
14,4775,1.74980057982641e+100
15,4775,1.74980057982641e+100
15,4775,1.74980057982641e+100
16,4775,1.74980057982641e+100
16,4775,1
16,4775,3
16,4775,1.74980057982641e+100
16,4775,1.74980057982641e+100
17,4775,1.74980057982641e+100
17,4775,1.74980057982641e+100
19,4775,1.74980057982641e+100
19,4775,1.74980057982641e+100
20,4775,1.74980057982641e+100
20,4775,1.74980057982641e+100
2,4779,5
2,4779,5
2,4779,1.74980057982641e+100
2,4779,1.74980057982641e+100
3,4779,5
3,4779,5
3,4779,1.74980057982641e+100
4,4779,5
4,4779,5
4,4779,3
4,4779,1.74980057982641e+100
4,4779,1.74980057982641e+100
5,4779,5
5,4779,5
5,4779,1.74980057982641e+100
6,4779,5
6,4779,5
6,4779,1.74980057982641e+100
7,4779,3
7,4779,5
7,4779,1.74980057982641e+100
7,4779,5
7,4779,5
7,4779,1.74980057982641e+100
7,4779,1.74980057982641e+100
7,4779,1.74980057982641e+100
7,4779,1.74980057982641e+100
7,4779,1
7,4779,3
7,4779,1.74980057982641e+100
8,4779,5
8,4779,5
8,4779,1.74980057982641e+100
11,4779,5
13,4779,3
13,4779,3
13,4779,3
13,4779,5
13,4779,1.74980057982641e+100
14,4779,1
14,4779,1.74980057982641e+100
15,4779,5
15,4779,5
16,4779,5
17,4779,5
18,4779,5
18,4779,5
18,4779,5
19,4779,5
19,4779,1.74980057982641e+100
19,4779,1.74980057982641e+100
20,4779,5
20,4779,5
20,4779,5
20,4779,1.74980057982641e+100
20,4779,1
20,4779,3
20,4779,1.74980057982641e+100
1,4782,1.74980057982641e+100
1,4782,1.74980057982641e+100
2,4782,1
2,4782,1.74980057982641e+100
2,4782,1.74980057982641e+100
2,4782,1.74980057982641e+100
2,4782,3
2,4782,1.74980057982641e+100
3,4782,1.74980057982641e+100
3,4782,1.74980057982641e+100
3,4782,1.74980057982641e+100
4,4782,3
4,4782,3
4,4782,1.74980057982641e+100
4,4782,1.74980057982641e+100
