nh,clust,Processed_food_code,Sell_any_processed_food
11,4909,6,2
11,4909,11,2
12,4909,2,2
12,4909,2,2
12,4909,3,2
12,4909,6,2
12,4909,11,2
13,4909,2,2
13,4909,2,2
13,4909,3,2
13,4909,6,2
13,4909,11,2
14,4909,2,2
14,4909,2,2
14,4909,3,2
14,4909,6,2
14,4909,11,2
15,4909,2,2
15,4909,2,2
15,4909,3,2
15,4909,6,2
15,4909,11,2
16,4909,2,2
16,4909,2,2
16,4909,3,2
16,4909,6,2
16,4909,11,2
17,4909,2,2
17,4909,2,2
17,4909,3,2
17,4909,6,2
17,4909,11,2
18,4909,2,2
18,4909,2,2
18,4909,3,2
18,4909,6,2
18,4909,11,2
19,4909,2,2
19,4909,2,2
19,4909,3,2
19,4909,6,2
19,4909,11,2
20,4909,2,2
20,4909,2,2
20,4909,3,2
20,4909,6,2
20,4909,11,2
1,4912,2,2
1,4912,2,2
1,4912,3,2
1,4912,6,2
1,4912,11,2
2,4912,2,2
2,4912,2,2
2,4912,3,2
2,4912,6,2
2,4912,11,2
3,4912,2,2
3,4912,2,2
3,4912,3,2
3,4912,6,2
3,4912,11,2
4,4912,2,2
4,4912,2,2
4,4912,3,2
4,4912,6,2
5,4912,2,2
5,4912,3,2
5,4912,6,2
5,4912,9,2
5,4912,11,2
6,4912,2,2
6,4912,3,2
6,4912,6,2
6,4912,11,2
7,4912,2,2
7,4912,3,2
7,4912,6,2
7,4912,9,1
7,4912,11,2
8,4912,2,2
8,4912,3,2
8,4912,6,2
8,4912,11,2
9,4912,2,2
9,4912,2,2
9,4912,3,2
9,4912,6,2
9,4912,9,2
10,4912,2,2
10,4912,2,2
10,4912,3,2
10,4912,6,2
10,4912,11,2
11,4912,2,2
11,4912,2,2
11,4912,3,2
11,4912,6,2
11,4912,11,2
12,4912,2,2
12,4912,3,2
12,4912,6,2
12,4912,11,2
13,4912,1,2
13,4912,2,2
13,4912,3,2
13,4912,6,2
13,4912,11,2
14,4912,1,2
14,4912,3,2
14,4912,6,2
14,4912,9,1
14,4912,11,2
16,4912,1,2
16,4912,3,2
16,4912,6,2
16,4912,9,2
16,4912,11,2
17,4912,1,2
17,4912,2,2
17,4912,3,2
17,4912,6,2
17,4912,11,2
18,4912,1,2
18,4912,2,2
18,4912,3,2
18,4912,6,2
18,4912,11,2
19,4912,1,2
19,4912,2,2
19,4912,3,2
19,4912,6,2
19,4912,11,2
20,4912,1,2
20,4912,3,2
20,4912,6,2
20,4912,11,2
21,4912,2,2
21,4912,2,2
21,4912,3,2
21,4912,6,2
21,4912,11,2
1,4915,1,2
1,4915,2,2
1,4915,3,2
1,4915,4,2
2,4915,1,2
2,4915,2,2
2,4915,3,2
2,4915,4,2
3,4915,1,2
3,4915,2,2
4,4915,1,2
4,4915,2,2
4,4915,4,2
5,4915,1,2
5,4915,2,2
5,4915,3,2
5,4915,4,2
6,4915,1,2
6,4915,2,2
6,4915,4,2
7,4915,2,2
7,4915,4,2
8,4915,1,2
8,4915,2,2
8,4915,3,2
9,4915,1,2
9,4915,2,2
9,4915,3,2
10,4915,2,2
10,4915,3,2
10,4915,4,2
11,4915,1,2
11,4915,2,2
11,4915,3,2
11,4915,4,1
12,4915,1,2
12,4915,2,2
12,4915,3,2
13,4915,1,2
13,4915,2,2
14,4915,1,2
14,4915,2,2
14,4915,3,2
15,4915,2,2
16,4915,1,2
16,4915,2,2
16,4915,3,2
17,4915,1,2
17,4915,2,2
17,4915,3,2
18,4915,1,2
18,4915,2,2
19,4915,1,2
19,4915,2,2
19,4915,3,2
20,4915,1,2
20,4915,2,2
20,4915,3,2
1,4919,1,2
1,4919,2,2
1,4919,2,2
1,4919,3,2
1,4919,6,2
2,4919,1,2
2,4919,2,2
2,4919,2,2
2,4919,3,2
2,4919,6,2
3,4919,1,2
3,4919,2,2
3,4919,2,2
3,4919,3,2
3,4919,6,2
4,4919,1,2
4,4919,2,2
4,4919,2,2
4,4919,3,2
4,4919,6,2
5,4919,1,2
5,4919,2,2
5,4919,2,2
5,4919,3,2
5,4919,6,2
6,4919,1,2
6,4919,2,2
6,4919,2,2
6,4919,3,2
6,4919,6,2
7,4919,1,2
7,4919,2,2
7,4919,3,2
7,4919,5,2
8,4919,1,2
8,4919,2,2
8,4919,2,2
8,4919,3,2
8,4919,6,2
9,4919,1,2
9,4919,2,2
9,4919,2,2
9,4919,3,2
9,4919,6,2
10,4919,1,2
10,4919,2,2
10,4919,2,2
10,4919,3,2
10,4919,6,2
11,4919,1,2
11,4919,2,2
11,4919,2,2
11,4919,3,2
11,4919,6,2
12,4919,1,2
12,4919,2,2
12,4919,2,2
12,4919,3,2
12,4919,6,2
13,4919,1,2
13,4919,2,2
13,4919,2,2
13,4919,3,2
13,4919,3,2
14,4919,1,2
14,4919,2,2
14,4919,2,2
14,4919,3,2
15,4919,1,2
15,4919,2,2
15,4919,2,2
15,4919,3,2
16,4919,1,2
16,4919,2,2
16,4919,2,2
16,4919,3,2
17,4919,1,2
17,4919,2,2
17,4919,2,2
17,4919,3,2
17,4919,6,2
18,4919,1,2
18,4919,2,2
18,4919,2,2
18,4919,3,2
18,4919,6,2
19,4919,1,2
19,4919,2,2
19,4919,2,2
19,4919,3,2
19,4919,6,2
20,4919,1,2
20,4919,2,2
20,4919,2,2
20,4919,3,2
20,4919,6,2
1,4922,1,2
1,4922,2,2
1,4922,5,2
1,4922,6,2
2,4922,1,2
2,4922,2,2
2,4922,6,2
3,4922,1,2
3,4922,2,2
4,4922,1,2
4,4922,2,2
4,4922,6,2
5,4922,1,2
5,4922,2,2
5,4922,6,2
6,4922,1,2
6,4922,2,2
6,4922,6,2
7,4922,1,2
7,4922,2,2
7,4922,2,2
7,4922,6,2
8,4922,1,2
8,4922,2,2
8,4922,2,2
8,4922,6,2
9,4922,1,2
9,4922,2,2
9,4922,6,2
10,4922,1,2
10,4922,2,2
10,4922,6,2
11,4922,1,2
11,4922,2,2
11,4922,6,2
12,4922,1,2
12,4922,2,2
12,4922,6,2
13,4922,1,2
13,4922,2,2
13,4922,6,2
14,4922,1,2
14,4922,2,2
14,4922,2,2
14,4922,6,2
15,4922,1,2
15,4922,1,2
15,4922,2,2
15,4922,2,2
15,4922,6,2
16,4922,1,2
16,4922,1,2
16,4922,2,2
16,4922,2,2
16,4922,6,2
17,4922,1,2
17,4922,2,2
17,4922,2,2
17,4922,6,2
18,4922,1,2
18,4922,1,2
18,4922,2,2
18,4922,2,2
18,4922,6,2
19,4922,1,2
19,4922,2,2
19,4922,2,2
19,4922,6,2
20,4922,1,2
20,4922,1,2
20,4922,1,2
20,4922,2,2
20,4922,6,2
1,4925,1,2
2,4925,1,2
2,4925,8,2
3,4925,1,2
4,4925,1,2
5,4925,1,2
5,4925,5,2
6,4925,1,2
7,4925,1,2
8,4925,1,2
9,4925,1,2
10,4925,1,2
11,4925,1,2
12,4925,1,2
13,4925,1,2
14,4925,1,2
15,4925,1,2
17,4925,1,1
17,4925,8,2
19,4925,1,2
20,4925,1,2
1,4929,1,2
1,4929,5,2
2,4929,1,2
2,4929,5,2
3,4929,1,2
3,4929,5,2
4,4929,1,2
4,4929,5,2
5,4929,1,2
5,4929,5,2
6,4929,1,2
6,4929,5,2
7,4929,1,2
7,4929,5,2
8,4929,1,2
8,4929,5,2
8,4929,5,2
9,4929,1,2
9,4929,5,2
10,4929,1,2
10,4929,5,2
12,4929,1,2
12,4929,5,2
13,4929,1,2
13,4929,5,2
14,4929,1,2
14,4929,5,2
15,4929,1,2
15,4929,5,2
16,4929,1,2
16,4929,5,2
17,4929,1,2
17,4929,5,2
18,4929,1,2
18,4929,5,2
18,4929,8,2
19,4929,1,2
19,4929,5,2
20,4929,1,2
20,4929,5,2
1,4932,1,2
1,4932,5,2
2,4932,1,2
2,4932,5,2
2,4932,11,2
2,4932,11,2
3,4932,1,2
3,4932,11,2
3,4932,11,2
4,4932,1,2
4,4932,5,2
4,4932,11,2
5,4932,1,2
5,4932,3,2
5,4932,5,2
5,4932,11,2
6,4932,1,2
6,4932,5,2
7,4932,1,2
7,4932,5,2
7,4932,11,2
8,4932,1,2
8,4932,3,2
8,4932,5,2
8,4932,11,2
10,4932,1,2
10,4932,5,2
10,4932,11,2
11,4932,1,2
11,4932,3,2
11,4932,5,2
11,4932,11,2
12,4932,1,2
12,4932,5,2
12,4932,11,2
13,4932,1,2
13,4932,5,2
13,4932,11,2
14,4932,1,2
14,4932,5,2
14,4932,11,2
15,4932,1,2
16,4932,1,2
16,4932,3,2
16,4932,5,2
16,4932,11,2
17,4932,1,2
17,4932,3,2
17,4932,5,2
17,4932,11,2
18,4932,1,2
18,4932,3,2
19,4932,1,2
19,4932,5,2
19,4932,11,2
1,4935,1,2
1,4935,5,2
2,4935,1,2
3,4935,1,2
3,4935,5,2
3,4935,6,2
5,4935,1,2
5,4935,5,2
5,4935,6,2
5,4935,8,1
8,4935,1,2
8,4935,5,2
8,4935,8,1
9,4935,1,2
9,4935,5,2
9,4935,6,2
10,4935,5,2
10,4935,8,2
10,4935,10,2
11,4935,5,2
12,4935,1,2
12,4935,5,2
13,4935,5,2
14,4935,1,2
14,4935,5,2
16,4935,1,2
16,4935,5,2
17,4935,1,2
17,4935,3,1
17,4935,5,2
17,4935,8,2
18,4935,1,2
18,4935,3,2
18,4935,5,2
18,4935,8,1
19,4935,1,2
19,4935,5,2
19,4935,8,2
20,4935,1,2
20,4935,3,2
20,4935,5,2
1,4939,8,2
3,4939,5,2
5,4939,1,1
5,4939,8,2
9,4939,5,2
9,4939,8,2
12,4939,8,2
13,4939,5,2
15,4939,5,2
17,4939,8,2
20,4939,8,2
1,4942,1,2
1,4942,5,2
2,4942,1,2
2,4942,5,2
3,4942,1,2
3,4942,5,2
4,4942,1,2
4,4942,5,2
6,4942,1,2
6,4942,5,2
7,4942,1,2
7,4942,1,2
8,4942,1,2
8,4942,5,2
9,4942,1,2
9,4942,4,1
9,4942,5,2
10,4942,1,2
10,4942,5,2
11,4942,1,2
11,4942,5,2
12,4942,1,2
12,4942,5,2
13,4942,1,2
13,4942,5,2
14,4942,1,2
14,4942,5,2
15,4942,1,1
15,4942,5,2
16,4942,1,2
16,4942,5,2
17,4942,1,2
17,4942,4,2
17,4942,5,2
18,4942,1,2
18,4942,5,2
19,4942,1,2
19,4942,5,2
19,4942,9,2
1,4944,1,2
1,4944,6,2
2,4944,1,2
2,4944,6,2
3,4944,1,2
4,4944,1,2
6,4944,1,2
6,4944,6,2
8,4944,1,2
8,4944,6,2
9,4944,1,2
9,4944,6,2
10,4944,1,2
10,4944,6,2
11,4944,1,2
12,4944,1,2
12,4944,6,2
12,4944,6,2
13,4944,1,2
14,4944,1,2
14,4944,6,2
15,4944,1,2
16,4944,1,2
16,4944,6,2
17,4944,1,2
17,4944,6,2
18,4944,1,2
18,4944,6,2
19,4944,1,2
20,4944,1,2
1,4949,1,2
1,4949,1,2
1,4949,9,2
2,4949,1,2
2,4949,1,2
2,4949,9,1
2,4949,9,1
2,4949,9,2
3,4949,1,2
3,4949,1,1
3,4949,9,1
4,4949,1,2
4,4949,9,1
5,4949,1,1
5,4949,7,1
5,4949,9,2
6,4949,1,1
6,4949,2,2
7,4949,1,2
7,4949,2,2
7,4949,9,1
8,4949,1,2
8,4949,1,2
8,4949,1,2
8,4949,9,1
8,4949,9,1
9,4949,1,2
9,4949,9,1
10,4949,5,2
11,4949,1,2
12,4949,1,2
12,4949,9,2
13,4949,1,2
13,4949,9,1
14,4949,1,2
14,4949,9,2
15,4949,1,2
15,4949,1,2
15,4949,9,1
15,4949,9,1
16,4949,1,2
16,4949,9,1
17,4949,1,2
17,4949,2,2
19,4949,1,2
19,4949,2,2
19,4949,2,2
19,4949,9,1
20,4949,1,2
20,4949,9,1
1,4952,1,2
1,4952,2,2
2,4952,2,2
3,4952,1,2
3,4952,3,2
3,4952,6,2
4,4952,1,2
4,4952,6,2
4,4952,11,1
5,4952,1,2
5,4952,3,2
5,4952,6,2
6,4952,1,2
6,4952,6,2
7,4952,1,2
7,4952,2,2
7,4952,6,2
8,4952,1,2
8,4952,2,2
8,4952,6,2
9,4952,1,2
9,4952,3,2
9,4952,6,2
10,4952,1,2
11,4952,1,2
12,4952,1,2
13,4952,1,2
14,4952,1,2
15,4952,1,2
15,4952,2,2
15,4952,6,2
16,4952,1,2
16,4952,2,1
17,4952,1,2
17,4952,2,2
18,4952,1,2
18,4952,2,1
18,4952,6,2
19,4952,1,2
19,4952,6,2
19,4952,7,1
20,4952,1,2
20,4952,2,2
20,4952,6,2
1,4955,1,2
1,4955,2,2
2,4955,1,2
2,4955,2,2
3,4955,1,2
3,4955,4,2
4,4955,1,2
4,4955,2,2
5,4955,1,2
5,4955,2,2
5,4955,4,2
6,4955,1,2
6,4955,2,2
7,4955,1,2
7,4955,2,2
8,4955,1,2
8,4955,2,2
9,4955,2,2
9,4955,2,2
10,4955,1,2
10,4955,2,2
10,4955,4,2
11,4955,1,2
11,4955,2,2
11,4955,4,2
12,4955,1,2
12,4955,2,2
12,4955,4,2
13,4955,2,2
13,4955,4,2
14,4955,1,2
14,4955,2,2
14,4955,4,2
15,4955,2,2
15,4955,4,2
16,4955,1,2
16,4955,2,2
17,4955,1,2
17,4955,2,2
18,4955,1,2
18,4955,2,2
18,4955,4,2
19,4955,1,2
19,4955,2,2
19,4955,4,2
20,4955,1,2
20,4955,2,2
20,4955,4,2
1,4959,1,2
1,4959,2,2
1,4959,4,1
2,4959,1,2
2,4959,2,2
2,4959,2,2
2,4959,4,1
3,4959,1,2
3,4959,2,2
3,4959,3,2
3,4959,4,1
4,4959,1,2
4,4959,2,2
4,4959,4,1
4,4959,6,2
4,4959,11,2
5,4959,1,2
5,4959,2,2
5,4959,4,2
6,4959,1,2
6,4959,2,2
6,4959,2,2
6,4959,4,1
7,4959,1,2
7,4959,2,2
7,4959,2,2
7,4959,4,1
8,4959,1,2
8,4959,2,2
8,4959,4,1
8,4959,7,2
9,4959,1,2
9,4959,2,2
9,4959,4,1
10,4959,1,2
10,4959,2,2
10,4959,4,2
11,4959,2,2
11,4959,2,2
11,4959,4,1
12,4959,2,1
12,4959,3,1
12,4959,4,1
13,4959,1,2
13,4959,2,2
13,4959,3,1
13,4959,4,1
14,4959,1,2
14,4959,2,2
14,4959,4,1
14,4959,11,1
15,4959,1,2
15,4959,2,2
15,4959,4,1
15,4959,6,2
16,4959,2,2
16,4959,2,2
16,4959,4,1
17,4959,1,2
17,4959,2,2
17,4959,4,1
17,4959,6,2
18,4959,1,2
18,4959,2,2
18,4959,4,1
18,4959,6,2
20,4959,1,2
20,4959,2,2
20,4959,3,2
20,4959,6,2
21,4959,1,2
21,4959,2,2
21,4959,4,1
21,4959,6,2
2,4962,1,2
2,4962,5,2
3,4962,1,2
4,4962,1,2
5,4962,1,2
6,4962,1,2
6,4962,5,2
7,4962,1,2
8,4962,1,2
9,4962,1,2
9,4962,5,2
10,4962,1,2
12,4962,1,1
13,4962,1,2
14,4962,1,2
15,4962,1,2
16,4962,1,2
17,4962,1,2
17,4962,8,2
18,4962,1,2
19,4962,1,2
20,4962,1,2
21,4962,1,2
23,4962,1,2
23,4962,5,2
1,4965,1,2
2,4965,1,2
3,4965,1,2
5,4965,1,2
6,4965,1,2
6,4965,11,2
7,4965,1,2
8,4965,1,2
9,4965,1,2
10,4965,1,2
11,4965,1,2
12,4965,1,2
12,4965,11,2
13,4965,1,2
14,4965,1,2
14,4965,5,2
15,4965,1,2
15,4965,5,2
16,4965,1,2
17,4965,1,2
18,4965,1,2
19,4965,1,2
1,4969,1,2
1,4969,5,2
1,4969,6,2
1,4969,9,2
1,4969,11,2
2,4969,1,2
2,4969,6,2
4,4969,6,2
5,4969,1,2
5,4969,6,2
6,4969,1,2
6,4969,3,2
6,4969,11,1
6,4969,11,2
8,4969,8,1
9,4969,7,1
9,4969,11,2
9,4969,11,2
12,4969,1,2
12,4969,5,2
12,4969,11,2
14,4969,1,2
14,4969,5,2
14,4969,7,1
16,4969,11,2
17,4969,5,2
17,4969,11,2
18,4969,1,2
18,4969,11,2
20,4969,5,2
1,4972,1,2
3,4972,1,2
3,4972,5,2
4,4972,1,2
4,4972,5,2
20,4972,1,1
1,4975,5,2
2,4975,5,2
3,4975,5,2
5,4975,5,2
6,4975,2,1
7,4975,5,2
16,4975,5,2
1,4979,11,2
2,4979,1,2
2,4979,5,2
3,4979,5,2
5,4979,1,2
5,4979,5,2
6,4979,1,2
7,4979,5,2
8,4979,1,2
8,4979,11,2
9,4979,1,2
9,4979,11,2
10,4979,5,2
11,4979,5,2
12,4979,1,2
13,4979,1,2
14,4979,1,2
14,4979,5,2
15,4979,11,2
16,4979,1,2
16,4979,5,2
19,4979,1,2
20,4979,1,2
1,4982,1,2
1,4982,2,2
1,4982,3,2
1,4982,9,2
2,4982,1,2
2,4982,2,2
2,4982,3,2
2,4982,9,2
3,4982,1,2
3,4982,2,2
3,4982,3,2
4,4982,1,2
4,4982,2,2
4,4982,3,2
5,4982,1,2
5,4982,2,2
5,4982,3,2
5,4982,9,2
6,4982,1,2
6,4982,2,2
6,4982,3,2
6,4982,9,2
7,4982,1,2
8,4982,1,2
8,4982,2,2
8,4982,3,2
9,4982,1,2
9,4982,2,2
9,4982,3,2
9,4982,6,2
10,4982,1,2
10,4982,2,2
10,4982,3,2
11,4982,1,2
11,4982,2,2
11,4982,3,2
11,4982,9,2
12,4982,1,2
12,4982,2,2
12,4982,3,2
13,4982,1,2
13,4982,2,2
13,4982,3,2
13,4982,9,2
14,4982,1,2
14,4982,2,2
15,4982,1,2
15,4982,2,2
16,4982,1,2
16,4982,2,2
17,4982,1,2
17,4982,2,2
17,4982,3,2
18,4982,1,2
18,4982,2,2
18,4982,3,2
18,4982,9,2
19,4982,1,2
19,4982,2,2
19,4982,6,2
20,4982,1,2
20,4982,2,2
20,4982,3,2
20,4982,9,2
2,4985,1,2
2,4985,7,2
2,4985,11,1
2,4985,11,2
3,4985,1,2
3,4985,5,2
3,4985,7,2
4,4985,1,2
4,4985,2,2
4,4985,5,2
4,4985,7,2
6,4985,1,2
6,4985,5,2
6,4985,11,2
7,4985,1,2
7,4985,2,2
7,4985,6,2
8,4985,1,2
8,4985,7,2
8,4985,11,2
8,4985,11,1
9,4985,1,2
9,4985,5,2
10,4985,1,2
10,4985,2,2
10,4985,5,2
10,4985,7,2
11,4985,1,2
11,4985,5,2
11,4985,7,2
11,4985,11,2
12,4985,1,2
14,4985,1,2
14,4985,3,2
14,4985,5,2
14,4985,11,1
15,4985,1,2
15,4985,7,2
16,4985,1,2
16,4985,6,2
17,4985,1,2
17,4985,3,2
17,4985,5,2
18,4985,1,2
18,4985,5,2
18,4985,7,2
19,4985,1,2
19,4985,5,2
19,4985,6,2
1,4989,1,2
1,4989,2,2
1,4989,6,2
2,4989,1,2
2,4989,6,2
3,4989,1,2
3,4989,3,2
3,4989,6,2
4,4989,1,2
4,4989,5,2
4,4989,6,2
4,4989,9,2
5,4989,1,2
5,4989,3,2
5,4989,5,2
5,4989,6,2
6,4989,6,2
7,4989,1,2
7,4989,2,2
7,4989,5,2
7,4989,6,2
8,4989,1,2
8,4989,5,2
8,4989,6,2
9,4989,1,2
9,4989,3,2
9,4989,5,2
9,4989,6,2
10,4989,1,2
10,4989,5,2
11,4989,1,2
11,4989,3,2
11,4989,6,2
12,4989,1,2
12,4989,3,2
12,4989,5,2
12,4989,6,2
13,4989,1,2
13,4989,3,2
13,4989,5,2
13,4989,6,2
13,4989,9,2
14,4989,1,2
14,4989,5,2
14,4989,6,2
15,4989,1,2
15,4989,3,2
15,4989,6,2
17,4989,1,2
17,4989,3,2
17,4989,6,2
18,4989,1,2
18,4989,5,2
18,4989,6,2
19,4989,1,2
19,4989,3,2
19,4989,5,2
20,4989,1,2
20,4989,5,2
1,4992,1,2
1,4992,6,2
5,4992,1,2
6,4992,1,2
6,4992,2,2
6,4992,6,2
7,4992,1,2
8,4992,1,2
9,4992,1,2
9,4992,6,2
10,4992,1,2
11,4992,1,2
11,4992,6,2
12,4992,1,2
12,4992,2,2
13,4992,1,2
14,4992,1,2
14,4992,3,2
14,4992,6,2
16,4992,1,2
16,4992,6,2
17,4992,1,2
17,4992,6,2
18,4992,1,2
18,4992,2,2
18,4992,6,2
19,4992,1,2
19,4992,2,2
19,4992,6,2
20,4992,1,2
20,4992,2,2
21,4992,1,2
1,4995,1,2
1,4995,2,2
1,4995,4,1
2,4995,1,2
2,4995,2,2
2,4995,11,2
2,4995,11,1
3,4995,1,2
3,4995,2,2
3,4995,4,1
4,4995,1,2
4,4995,2,2
4,4995,11,1
5,4995,1,2
5,4995,2,2
5,4995,3,2
5,4995,5,2
6,4995,1,2
6,4995,2,2
6,4995,11,2
7,4995,1,2
7,4995,2,2
7,4995,3,2
7,4995,4,1
7,4995,5,2
10,4995,1,2
10,4995,2,2
10,4995,3,2
10,4995,4,1
10,4995,11,2
11,4995,1,2
11,4995,2,2
11,4995,3,2
11,4995,4,1
12,4995,1,2
12,4995,2,2
12,4995,5,2
13,4995,1,2
13,4995,2,2
13,4995,2,2
13,4995,4,1
14,4995,1,2
14,4995,2,2
14,4995,3,2
14,4995,11,2
15,4995,1,2
15,4995,2,2
15,4995,4,1
15,4995,5,2
16,4995,1,2
16,4995,2,2
16,4995,4,1
17,4995,1,2
17,4995,2,2
17,4995,2,2
17,4995,11,2
18,4995,1,2
18,4995,2,2
18,4995,5,2
19,4995,1,2
19,4995,2,2
19,4995,11,2
20,4995,1,2
20,4995,2,2
20,4995,6,2
21,4995,1,2
21,4995,2,2
21,4995,3,2
21,4995,4,1
24,4995,2,2
24,4995,3,2
24,4995,11,2
1,4999,1,2
1,4999,5,2
1,4999,6,2
1,4999,7,2
2,4999,1,2
2,4999,2,2
2,4999,3,2
2,4999,6,2
4,4999,1,2
4,4999,2,2
4,4999,3,2
4,4999,7,2
4,4999,11,2
5,4999,1,2
5,4999,2,2
5,4999,3,2
5,4999,6,2
5,4999,11,2
6,4999,1,2
6,4999,2,2
6,4999,3,2
6,4999,6,2
7,4999,1,2
7,4999,2,2
7,4999,6,2
8,4999,1,2
8,4999,2,2
8,4999,3,2
9,4999,1,2
9,4999,2,2
9,4999,6,2
9,4999,11,2
10,4999,1,2
10,4999,3,2
10,4999,7,2
10,4999,11,2
11,4999,1,2
11,4999,2,2
11,4999,3,1
11,4999,6,2
11,4999,11,2
12,4999,1,2
12,4999,2,2
12,4999,6,2
12,4999,7,2
12,4999,11,2
13,4999,1,2
13,4999,2,2
13,4999,3,2
13,4999,6,2
13,4999,7,2
14,4999,1,2
14,4999,2,2
14,4999,6,2
14,4999,11,2
15,4999,1,2
15,4999,2,2
15,4999,3,2
15,4999,6,2
16,4999,1,2
16,4999,2,2
16,4999,6,2
16,4999,11,2
17,4999,1,2
17,4999,2,2
17,4999,11,2
18,4999,1,2
18,4999,7,2
19,4999,1,2
19,4999,2,2
19,4999,3,2
19,4999,6,2
19,4999,11,2
20,4999,1,2
20,4999,2,2
20,4999,3,2
20,4999,6,2
20,4999,7,2
